艾尚酒店(郑州郑东新区高铁站店)-河南工业大学,艾尚酒店(郑州郑东新区高铁站店),河南工业大学,"34.76697,113.77146","34.83330,113.55796",状态0,26197,3568,nana
艾尚酒店(郑州郑东新区高铁站店)-郑州大学,艾尚酒店(郑州郑东新区高铁站店),郑州大学,"34.76697,113.77146","34.81414,113.54220",状态0,25958,3553,nana
艾尚酒店(郑州郑东新区高铁站店)-郑州工程技术学院,艾尚酒店(郑州郑东新区高铁站店),郑州工程技术学院,"34.76697,113.77146","34.86633,113.65609",状态0,21125,3404,nana
艾尚酒店(郑州郑东新区高铁站店)-郑州师范学院,艾尚酒店(郑州郑东新区高铁站店),郑州师范学院,"34.76697,113.77146","34.86471,113.62637",状态0,23516,3730,nana
艾尚酒店(郑州郑东新区高铁站店)-郑州市体育馆,艾尚酒店(郑州郑东新区高铁站店),郑州市体育馆,"34.76697,113.77146","34.76295,113.67994",状态0,10327,2242,nana
艾尚酒店(郑州郑东新区高铁站店)-郑州市体育场,艾尚酒店(郑州郑东新区高铁站店),郑州市体育场,"34.76697,113.77146","34.76295,113.67994",状态0,10327,2242,nana
艾尚酒店(郑州郑东新区高铁站店)-华北水利水电大学,艾尚酒店(郑州郑东新区高铁站店),华北水利水电大学,"34.76697,113.77146","34.77593,113.76580",状态0,2410,702,nana
艾尚酒店(郑州郑东新区高铁站店)-北龙湖,艾尚酒店(郑州郑东新区高铁站店),北龙湖,"34.76697,113.77146","34.81829,113.74043",状态0,9441,2041,nana
艾尚酒店(郑州郑东新区高铁站店)-郑州奥体中心体育馆,艾尚酒店(郑州郑东新区高铁站店),郑州奥体中心体育馆,"34.76697,113.77146","34.73476,113.54065",状态0,27382,2893,nana
郑州正方元锦江国际饭店-河南工业大学,郑州正方元锦江国际饭店,河南工业大学,"34.76551,113.75021","34.83330,113.55796",状态0,24267,3258,nana
郑州正方元锦江国际饭店-郑州大学,郑州正方元锦江国际饭店,郑州大学,"34.76551,113.75021","34.81414,113.54220",状态0,24028,3150,nana
郑州正方元锦江国际饭店-郑州工程技术学院,郑州正方元锦江国际饭店,郑州工程技术学院,"34.76551,113.75021","34.86633,113.65609",状态0,19195,3202,nana
郑州正方元锦江国际饭店-郑州师范学院,郑州正方元锦江国际饭店,郑州师范学院,"34.76551,113.75021","34.86471,113.62637",状态0,21586,3371,nana
郑州正方元锦江国际饭店-郑州市体育馆,郑州正方元锦江国际饭店,郑州市体育馆,"34.76551,113.75021","34.76295,113.67994",状态0,8397,1909,nana
郑州正方元锦江国际饭店-郑州市体育场,郑州正方元锦江国际饭店,郑州市体育场,"34.76551,113.75021","34.76295,113.67994",状态0,8397,1910,nana
郑州正方元锦江国际饭店-华北水利水电大学,郑州正方元锦江国际饭店,华北水利水电大学,"34.76551,113.75021","34.77593,113.76580",状态0,3570,555,nana
郑州正方元锦江国际饭店-北龙湖,郑州正方元锦江国际饭店,北龙湖,"34.76551,113.75021","34.81829,113.74043",状态0,8354,1773,nana
郑州正方元锦江国际饭店-郑州奥体中心体育馆,郑州正方元锦江国际饭店,郑州奥体中心体育馆,"34.76551,113.75021","34.73476,113.54065",状态0,25962,2549,nana
郑州建国饭店-河南工业大学,郑州建国饭店,河南工业大学,"34.76931,113.72205","34.83330,113.55796",状态0,22105,2824,nana
郑州建国饭店-郑州大学,郑州建国饭店,郑州大学,"34.76931,113.72205","34.81414,113.54220",状态0,22272,2980,nana
郑州建国饭店-郑州工程技术学院,郑州建国饭店,郑州工程技术学院,"34.76931,113.72205","34.86633,113.65609",状态0,17194,2765,nana
郑州建国饭店-郑州师范学院,郑州建国饭店,郑州师范学院,"34.76931,113.72205","34.86471,113.62637",状态0,19830,3158,nana
